,EIN_YEAR,Organization Name,EIN,Tax Year,Tax End Date,Location (Zipcode),Federate Campaigns,Membership Dues,Fundraising Events,Related Organizations,Government Grants,All Other Contributions,Noncash Contributions,Total,Philanthropic_Total
7749,,,,,03-30-2018,,,,,,,,,,45739.083333333336
7857,,,,,03-30-2018,,,,,,,,,,559827.1666666666
7977,,,,,03-30-2018,,,,,,,,,,3458390.1666666665
669,,,,,03-30-2017,,,,,,,,,,28543.75
729,,,,,03-30-2017,,,,,,,,,,108408.58333333333
993,,,,,03-30-2017,,,,,,,,,,233.33333333333334
1125,,,,,03-30-2017,,,,,,,,,,28329.0
1185,,,,,03-30-2017,,,,,,,,,,127990.58333333333
1509,,,,,03-30-2017,,,,,,,,,,6552.333333333333
1617,,,,,03-30-2017,,,,,,,,,,1399750.0
1725,,,,,03-30-2017,,,,,,,,,,102254.75
1920,,,,,03-30-2017,,,,,,,,,,1420470.0833333333
2133,,,,,03-30-2017,,,,,,,,,,0.0
2217,,,,,03-30-2017,,,,,,,,,,24007.666666666668
2397,,,,,03-30-2017,,,,,,,,,,298853.25
2505,,,,,03-30-2017,,,,,,,,,,22442.5
2601,,,,,03-30-2017,,,,,,,,,,485482.6666666667
2709,,,,,03-30-2017,,,,,,,,,,6340.833333333333
2961,,,,,03-30-2017,,,,,,,,,,866.0833333333334
3069,,,,,03-30-2017,,,,,,,,,,9666.666666666666
3141,,,,,03-30-2017,,,,,,,,,,91221.5
3465,,,,,03-30-2017,,,,,,,,,,173517.33333333334
3573,,,,,03-30-2017,,,,,,,,,,167180.58333333334
3777,,,,,03-30-2017,,,,,,,,,,55844.083333333336
3873,,,,,03-30-2017,,,,,,,,,,5990.916666666667
4089,,,,,03-30-2017,,,,,,,,,,12780.25
4245,,,,,03-30-2017,,,,,,,,,,62689.833333333336
4377,,,,,03-30-2017,,,,,,,,,,431675.0833333333
4485,,,,,03-30-2017,,,,,,,,,,343335.75
4584,,,,,03-30-2017,,,,,,,,,,173009.83333333334
4689,,,,,03-30-2017,,,,,,,,,,17123.083333333332
5373,,,,,03-30-2017,,,,,,,,,,1081458.9166666667
5841,,,,,03-30-2017,,,,,,,,,,77348.5
6057,,,,,03-30-2017,,,,,,,,,,13826.416666666666
6153,,,,,03-30-2017,,,,,,,,,,152861.33333333334
6300,,,,,03-30-2017,,,,,,,,,,97461.5
6405,,,,,03-30-2017,,,,,,,,,,41409.916666666664
6549,,,,,03-30-2017,,,,,,,,,,33598.416666666664
6849,,,,,03-30-2017,,,,,,,,,,705129.4166666666
7176,,,,,03-30-2017,,,,,,,,,,31560.416666666668
7269,,,,,03-30-2017,,,,,,,,,,342157.8333333333
7365,,,,,03-30-2017,,,,,,,,,,514898.75
7569,,,,,03-30-2017,,,,,,,,,,3026.6666666666665
7761,,,,,03-30-2017,,,,,,,,,,100858.25
7869,,,,,03-30-2017,,,,,,,,,,698280.25
7989,,,,,03-30-2017,,,,,,,,,,3214162.0
645,,,,,03-30-2016,,,,,,,,,,5400.166666666667
657,,,,,03-30-2016,,,,,,,,,,22772.083333333332
717,,,,,03-30-2016,,,,,,,,,,89696.66666666667
909,,,,,03-30-2016,,,,,,,,,,132533.0
981,,,,,03-30-2016,,,,,,,,,,163.08333333333334
1113,,,,,03-30-2016,,,,,,,,,,47778.083333333336
1173,,,,,03-30-2016,,,,,,,,,,143921.08333333334
1257,,,,,03-30-2016,,,,,,,,,,145532.91666666666
1296,,,,,03-30-2016,,,,,,,,,,0.0
1521,,,,,03-30-2016,,,,,,,,,,23485.416666666668
1629,,,,,03-30-2016,,,,,,,,,,1316916.6666666667
1737,,,,,03-30-2016,,,,,,,,,,108248.25
1932,,,,,03-30-2016,,,,,,,,,,1294639.0833333333
2145,,,,,03-30-2016,,,,,,,,,,107.08333333333333
2409,,,,,03-30-2016,,,,,,,,,,213434.5
2517,,,,,03-30-2016,,,,,,,,,,13018.833333333334
2613,,,,,03-30-2016,,,,,,,,,,798910.8333333334
2721,,,,,03-30-2016,,,,,,,,,,15688.0
2973,,,,,03-30-2016,,,,,,,,,,1033.9166666666667
3081,,,,,03-30-2016,,,,,,,,,,6635.0
3153,,,,,03-30-2016,,,,,,,,,,79697.25
3477,,,,,03-30-2016,,,,,,,,,,261149.16666666666
3585,,,,,03-30-2016,,,,,,,,,,178294.66666666666
3789,,,,,03-30-2016,,,,,,,,,,45580.75
3885,,,,,03-30-2016,,,,,,,,,,3944.1666666666665
4101,,,,,03-30-2016,,,,,,,,,,22825.25
4257,,,,,03-30-2016,,,,,,,,,,64438.5
4389,,,,,03-30-2016,,,,,,,,,,489148.25
4497,,,,,03-30-2016,,,,,,,,,,427303.25
4596,,,,,03-30-2016,,,,,,,,,,1414.5
4701,,,,,03-30-2016,,,,,,,,,,11915.583333333334
5385,,,,,03-30-2016,,,,,,,,,,1174293.25
5853,,,,,03-30-2016,,,,,,,,,,69583.91666666667
6069,,,,,03-30-2016,,,,,,,,,,3157.9166666666665
6165,,,,,03-30-2016,,,,,,,,,,186841.25
6312,,,,,03-30-2016,,,,,,,,,,90107.41666666667
6417,,,,,03-30-2016,,,,,,,,,,33607.416666666664
6561,,,,,03-30-2016,,,,,,,,,,32609.083333333332
6861,,,,,03-30-2016,,,,,,,,,,584180.8333333334
7188,,,,,03-30-2016,,,,,,,,,,77174.33333333333
7281,,,,,03-30-2016,,,,,,,,,,215749.75
7377,,,,,03-30-2016,,,,,,,,,,201496.75
7581,,,,,03-30-2016,,,,,,,,,,1996.75
7773,,,,,03-30-2016,,,,,,,,,,59588.0
7881,,,,,03-30-2016,,,,,,,,,,364110.8333333333
8001,,,,,03-30-2016,,,,,,,,,,2601257.3333333335
1533,,,,,03-30-2015,,,,,,,,,,22282.083333333332
1641,,,,,03-30-2015,,,,,,,,,,1081916.6666666667
1749,,,,,03-30-2015,,,,,,,,,,160963.58333333334
1944,,,,,03-30-2015,,,,,,,,,,1395021.5
2157,,,,,03-30-2015,,,,,,,,,,0.0
2421,,,,,03-30-2015,,,,,,,,,,187273.16666666666
2529,,,,,03-30-2015,,,,,,,,,,9394.166666666666
2625,,,,,03-30-2015,,,,,,,,,,575860.5833333334
2733,,,,,03-30-2015,,,,,,,,,,23933.666666666668
2985,,,,,03-30-2015,,,,,,,,,,248.25
3165,,,,,03-30-2015,,,,,,,,,,62358.166666666664
3489,,,,,03-30-2015,,,,,,,,,,168254.16666666666
3597,,,,,03-30-2015,,,,,,,,,,158119.5
3681,,,,,03-30-2015,,,,,,,,,,160558.75
3801,,,,,03-30-2015,,,,,,,,,,40970.083333333336
3897,,,,,03-30-2015,,,,,,,,,,7899.666666666667
4113,,,,,03-30-2015,,,,,,,,,,17487.833333333332
4269,,,,,03-30-2015,,,,,,,,,,41980.583333333336
4401,,,,,03-30-2015,,,,,,,,,,430253.6666666667
4509,,,,,03-30-2015,,,,,,,,,,301377.5833333333
4608,,,,,03-30-2015,,,,,,,,,,29173.0
4713,,,,,03-30-2015,,,,,,,,,,13215.583333333334
5397,,,,,03-30-2015,,,,,,,,,,1275365.6666666667
5865,,,,,03-30-2015,,,,,,,,,,76337.0
6081,,,,,03-30-2015,,,,,,,,,,4414.583333333333
6177,,,,,03-30-2015,,,,,,,,,,210883.0
6324,,,,,03-30-2015,,,,,,,,,,97061.33333333333
6429,,,,,03-30-2015,,,,,,,,,,30334.916666666668
6573,,,,,03-30-2015,,,,,,,,,,27681.416666666668
6873,,,,,03-30-2015,,,,,,,,,,585250.75
7200,,,,,03-30-2015,,,,,,,,,,53202.75
7293,,,,,03-30-2015,,,,,,,,,,238935.66666666666
7389,,,,,03-30-2015,,,,,,,,,,153954.83333333334
7593,,,,,03-30-2015,,,,,,,,,,2117.25
7785,,,,,03-30-2015,,,,,,,,,,49670.25
7893,,,,,03-30-2015,,,,,,,,,,372956.5
8013,,,,,03-30-2015,,,,,,,,,,2017429.6666666667
1545,,,,,03-30-2014,,,,,,,,,,11694.0
1653,,,,,03-30-2014,,,,,,,,,,1887083.3333333333
1761,,,,,03-30-2014,,,,,,,,,,108007.5
1956,,,,,03-30-2014,,,,,,,,,,1633088.5
2433,,,,,03-30-2014,,,,,,,,,,161793.66666666666
2637,,,,,03-30-2014,,,,,,,,,,346535.1666666667
2745,,,,,03-30-2014,,,,,,,,,,17259.75
2997,,,,,03-30-2014,,,,,,,,,,1010.8333333333334
3177,,,,,03-30-2014,,,,,,,,,,52716.833333333336
3285,,,,,03-30-2014,,,,,,,,,,675821.0
3501,,,,,03-30-2014,,,,,,,,,,179946.0
3609,,,,,03-30-2014,,,,,,,,,,217173.41666666666
3813,,,,,03-30-2014,,,,,,,,,,97334.25
4125,,,,,03-30-2014,,,,,,,,,,17865.5
4281,,,,,03-30-2014,,,,,,,,,,46669.0
4413,,,,,03-30-2014,,,,,,,,,,349654.0
4521,,,,,03-30-2014,,,,,,,,,,313606.9166666667
4620,,,,,03-30-2014,,,,,,,,,,25367.666666666668
4725,,,,,03-30-2014,,,,,,,,,,991.75
5409,,,,,03-30-2014,,,,,,,,,,1389869.9166666667
5877,,,,,03-30-2014,,,,,,,,,,129037.08333333333
6336,,,,,03-30-2014,,,,,,,,,,69447.25
6441,,,,,03-30-2014,,,,,,,,,,25410.833333333332
6585,,,,,03-30-2014,,,,,,,,,,28726.833333333332
6885,,,,,03-30-2014,,,,,,,,,,717048.9166666666
7212,,,,,03-30-2014,,,,,,,,,,12161.75
7401,,,,,03-30-2014,,,,,,,,,,343707.8333333333
7605,,,,,03-30-2014,,,,,,,,,,2064.75
7797,,,,,03-30-2014,,,,,,,,,,44212.0
7905,,,,,03-30-2014,,,,,,,,,,301674.0833333333
8025,,,,,03-30-2014,,,,,,,,,,2518473.0833333335
706,,,,,02-29-2020,,,,,,,,,,36438.5
946,,,,,02-29-2020,,,,,,,,,,68405.5
1162,,,,,02-29-2020,,,,,,,,,,16989.166666666668
1282,,,,,02-29-2020,,,,,,,,,,230724.5
1333,,,,,02-29-2020,,,,,,,,,,0.0
1384,,,,,02-29-2020,,,,,,,,,,18212.25
1474,,,,,02-29-2020,,,,,,,,,,2739.1666666666665
1582,,,,,02-29-2020,,,,,,,,,,1734666.6666666667
1690,,,,,02-29-2020,,,,,,,,,,232600.58333333334
1792,,,,,02-29-2020,,,,,,,,,,32075.166666666668
1885,,,,,02-29-2020,,,,,,,,,,1382619.4166666667
1984,,,,,02-29-2020,,,,,,,,,,107989.5
2098,,,,,02-29-2020,,,,,,,,,,114.58333333333333
2194,,,,,02-29-2020,,,,,,,,,,85699.08333333333
2260,,,,,02-29-2020,,,,,,,,,,25454.333333333332
2362,,,,,02-29-2020,,,,,,,,,,136617.0
2470,,,,,02-29-2020,,,,,,,,,,32699.666666666668
2566,,,,,02-29-2020,,,,,,,,,,860410.75
2674,,,,,02-29-2020,,,,,,,,,,84705.08333333333
2926,,,,,02-29-2020,,,,,,,,,,845.0
3034,,,,,02-29-2020,,,,,,,,,,12012.083333333334
3118,,,,,02-29-2020,,,,,,,,,,93857.08333333333
3430,,,,,02-29-2020,,,,,,,,,,229705.91666666666
3538,,,,,02-29-2020,,,,,,,,,,656136.0833333334
3646,,,,,02-29-2020,,,,,,,,,,333470.25
3712,,,,,02-29-2020,,,,,,,,,,2109.6666666666665
3742,,,,,02-29-2020,,,,,,,,,,183705.16666666666
3838,,,,,02-29-2020,,,,,,,,,,15186.583333333334
3928,,,,,02-29-2020,,,,,,,,,,2083.3333333333335
4054,,,,,02-29-2020,,,,,,,,,,40832.25
4156,,,,,02-29-2020,,,,,,,,,,18768.583333333332
4210,,,,,02-29-2020,,,,,,,,,,57361.666666666664
4312,,,,,02-29-2020,,,,,,,,,,1566.8333333333333
4342,,,,,02-29-2020,,,,,,,,,,650656.6666666666
4450,,,,,02-29-2020,,,,,,,,,,222625.25
4549,,,,,02-29-2020,,,,,,,,,,40679.25
4654,,,,,02-29-2020,,,,,,,,,,4518.333333333333
4756,,,,,02-29-2020,,,,,,,,,,293579.5
4858,,,,,02-29-2020,,,,,,,,,,82172.83333333333
4888,,,,,02-29-2020,,,,,,,,,,36241.916666666664
5002,,,,,02-29-2020,,,,,,,,,,144196.83333333334
5116,,,,,02-29-2020,,,,,,,,,,348707.5
5224,,,,,02-29-2020,,,,,,,,,,384777.0
5338,,,,,02-29-2020,,,,,,,,,,697369.0833333334
5452,,,,,02-29-2020,,,,,,,,,,11408.5
5662,,,,,02-29-2020,,,,,,,,,,22526.916666666668
5692,,,,,02-29-2020,,,,,,,,,,9881.583333333334
5806,,,,,02-29-2020,,,,,,,,,,92794.25
5908,,,,,02-29-2020,,,,,,,,,,270655.6666666667
6022,,,,,02-29-2020,,,,,,,,,,471.5
6118,,,,,02-29-2020,,,,,,,,,,145446.08333333334
6214,,,,,02-29-2020,,,,,,,,,,19499.083333333332
6265,,,,,02-29-2020,,,,,,,,,,69122.25
6370,,,,,02-29-2020,,,,,,,,,,46816.833333333336
6478,,,,,02-29-2020,,,,,,,,,,30509.5
6514,,,,,02-29-2020,,,,,,,,,,61431.833333333336
6622,,,,,02-29-2020,,,,,,,,,,12290.0
6682,,,,,02-29-2020,,,,,,,,,,2168.0833333333335
6814,,,,,02-29-2020,,,,,,,,,,1227053.9166666667
6916,,,,,02-29-2020,,,,,,,,,,41459.25
7027,,,,,02-29-2020,,,,,,,,,,316776.3333333333
7141,,,,,02-29-2020,,,,,,,,,,4563.583333333333
7234,,,,,02-29-2020,,,,,,,,,,333656.5833333333
7330,,,,,02-29-2020,,,,,,,,,,914871.5833333334
7432,,,,,02-29-2020,,,,,,,,,,203660.66666666666
7534,,,,,02-29-2020,,,,,,,,,,4148.0
7631,,,,,02-29-2020,,,,,,,,,,23808.833333333332
7726,,,,,02-29-2020,,,,,,,,,,49740.416666666664
7834,,,,,02-29-2020,,,,,,,,,,599063.0
7954,,,,,02-29-2020,,,,,,,,,,6323021.0
646,,,,,02-29-2016,,,,,,,,,,5400.166666666667
658,,,,,02-29-2016,,,,,,,,,,22772.083333333332
718,,,,,02-29-2016,,,,,,,,,,89696.66666666667
784,,,,,02-29-2016,,,,,,,,,,240646.5
844,,,,,02-29-2016,,,,,,,,,,101.0
892,,,,,02-29-2016,,,,,,,,,,0.0
910,,,,,02-29-2016,,,,,,,,,,132533.0
964,,,,,02-29-2016,,,,,,,,,,11874.25
982,,,,,02-29-2016,,,,,,,,,,163.08333333333334
1024,,,,,02-29-2016,,,,,,,,,,8595.666666666666
1068,,,,,02-29-2016,,,,,,,,,,265965.6666666667
1114,,,,,02-29-2016,,,,,,,,,,47778.083333333336
1174,,,,,02-29-2016,,,,,,,,,,143921.08333333334
1216,,,,,02-29-2016,,,,,,,,,,22899.333333333332
1258,,,,,02-29-2016,,,,,,,,,,145532.91666666666
1432,,,,,02-29-2016,,,,,,,,,,19680.916666666668
1522,,,,,02-29-2016,,,,,,,,,,23485.416666666668
1630,,,,,02-29-2016,,,,,,,,,,1316916.6666666667
1738,,,,,02-29-2016,,,,,,,,,,108248.25
1840,,,,,02-29-2016,,,,,,,,,,11622.5
1933,,,,,02-29-2016,,,,,,,,,,1294639.0833333333
2032,,,,,02-29-2016,,,,,,,,,,80997.75
2146,,,,,02-29-2016,,,,,,,,,,107.08333333333333
2308,,,,,02-29-2016,,,,,,,,,,11518.916666666666
2410,,,,,02-29-2016,,,,,,,,,,213434.5
2518,,,,,02-29-2016,,,,,,,,,,13018.833333333334
2614,,,,,02-29-2016,,,,,,,,,,798910.8333333334
2722,,,,,02-29-2016,,,,,,,,,,15688.0
2974,,,,,02-29-2016,,,,,,,,,,1033.9166666666667
3082,,,,,02-29-2016,,,,,,,,,,6635.0
3154,,,,,02-29-2016,,,,,,,,,,79697.25
3478,,,,,02-29-2016,,,,,,,,,,261149.16666666666
3586,,,,,02-29-2016,,,,,,,,,,178294.66666666666
3790,,,,,02-29-2016,,,,,,,,,,45580.75
3886,,,,,02-29-2016,,,,,,,,,,3944.1666666666665
3976,,,,,02-29-2016,,,,,,,,,,111611.33333333333
4102,,,,,02-29-2016,,,,,,,,,,22825.25
4258,,,,,02-29-2016,,,,,,,,,,64438.5
4390,,,,,02-29-2016,,,,,,,,,,489148.25
4498,,,,,02-29-2016,,,,,,,,,,427303.25
4597,,,,,02-29-2016,,,,,,,,,,1414.5
4702,,,,,02-29-2016,,,,,,,,,,11915.583333333334
4804,,,,,02-29-2016,,,,,,,,,,168362.58333333334
4936,,,,,02-29-2016,,,,,,,,,,30658.75
5044,,,,,02-29-2016,,,,,,,,,,36133.333333333336
5164,,,,,02-29-2016,,,,,,,,,,202058.66666666666
5272,,,,,02-29-2016,,,,,,,,,,56690.5
5386,,,,,02-29-2016,,,,,,,,,,1174293.25
5500,,,,,02-29-2016,,,,,,,,,,1227.6666666666667
5740,,,,,02-29-2016,,,,,,,,,,1189.5
5854,,,,,02-29-2016,,,,,,,,,,69583.91666666667
5956,,,,,02-29-2016,,,,,,,,,,57671.166666666664
6070,,,,,02-29-2016,,,,,,,,,,3157.9166666666665
6166,,,,,02-29-2016,,,,,,,,,,186841.25
6313,,,,,02-29-2016,,,,,,,,,,90107.41666666667
6418,,,,,02-29-2016,,,,,,,,,,33607.416666666664
6562,,,,,02-29-2016,,,,,,,,,,32609.083333333332
6862,,,,,02-29-2016,,,,,,,,,,584180.8333333334
6964,,,,,02-29-2016,,,,,,,,,,8339.333333333334
7075,,,,,02-29-2016,,,,,,,,,,228867.25
7189,,,,,02-29-2016,,,,,,,,,,77174.33333333333
7282,,,,,02-29-2016,,,,,,,,,,215749.75
7378,,,,,02-29-2016,,,,,,,,,,201496.75
7480,,,,,02-29-2016,,,,,,,,,,154865.83333333334
7582,,,,,02-29-2016,,,,,,,,,,1996.75
7679,,,,,02-29-2016,,,,,,,,,,28219.083333333332
7774,,,,,02-29-2016,,,,,,,,,,59588.0
7882,,,,,02-29-2016,,,,,,,,,,364110.8333333333
8002,,,,,02-29-2016,,,,,,,,,,2601257.3333333335
1360,,,,,02-28-2022,,,,,,,,,,23218.0
1450,,,,,02-28-2022,,,,,,,,,,22607.583333333332
1558,,,,,02-28-2022,,,,,,,,,,726250.0
1666,,,,,02-28-2022,,,,,,,,,,150485.16666666666
1861,,,,,02-28-2022,,,,,,,,,,2189755.0
2074,,,,,02-28-2022,,,,,,,,,,133.33333333333334
2170,,,,,02-28-2022,,,,,,,,,,40120.416666666664
2236,,,,,02-28-2022,,,,,,,,,,26698.333333333332
2338,,,,,02-28-2022,,,,,,,,,,283713.5833333333
2446,,,,,02-28-2022,,,,,,,,,,37642.833333333336
2542,,,,,02-28-2022,,,,,,,,,,1203891.6666666667
2650,,,,,02-28-2022,,,,,,,,,,192191.91666666666
2902,,,,,02-28-2022,,,,,,,,,,1156.4166666666667
3010,,,,,02-28-2022,,,,,,,,,,57997.25
3094,,,,,02-28-2022,,,,,,,,,,74728.25
3190,,,,,02-28-2022,,,,,,,,,,0.0
3388,,,,,02-28-2022,,,,,,,,,,36761.5
3514,,,,,02-28-2022,,,,,,,,,,1203029.0
3622,,,,,02-28-2022,,,,,,,,,,310377.3333333333
3718,,,,,02-28-2022,,,,,,,,,,326102.8333333333
4030,,,,,02-28-2022,,,,,,,,,,151779.5
4186,,,,,02-28-2022,,,,,,,,,,72737.91666666667
4318,,,,,02-28-2022,,,,,,,,,,1042094.4166666666
4426,,,,,02-28-2022,,,,,,,,,,31155.333333333332
4630,,,,,02-28-2022,,,,,,,,,,33384.0
4834,,,,,02-28-2022,,,,,,,,,,124316.5
4978,,,,,02-28-2022,,,,,,,,,,129427.58333333333
5092,,,,,02-28-2022,,,,,,,,,,597632.8333333334
5314,,,,,02-28-2022,,,,,,,,,,474201.25
5638,,,,,02-28-2022,,,,,,,,,,752.0833333333334
5782,,,,,02-28-2022,,,,,,,,,,109559.0
5998,,,,,02-28-2022,,,,,,,,,,7194.5
6094,,,,,02-28-2022,,,,,,,,,,209461.33333333334
6346,,,,,02-28-2022,,,,,,,,,,53319.0
6454,,,,,02-28-2022,,,,,,,,,,29424.5
6490,,,,,02-28-2022,,,,,,,,,,76045.41666666667
6598,,,,,02-28-2022,,,,,,,,,,5991.083333333333
6658,,,,,02-28-2022,,,,,,,,,,19722.833333333332
7003,,,,,02-28-2022,,,,,,,,,,459486.0833333333
7306,,,,,02-28-2022,,,,,,,,,,314317.8333333333
7510,,,,,02-28-2022,,,,,,,,,,2041.5
7810,,,,,02-28-2022,,,,,,,,,,584376.5
7930,,,,,02-28-2022,,,,,,,,,,7353070.833333333
1345,,,,,02-28-2021,,,,,,,,,,0.0
1372,,,,,02-28-2021,,,,,,,,,,18954.0
1462,,,,,02-28-2021,,,,,,,,,,2099.75
1570,,,,,02-28-2021,,,,,,,,,,3144000.0
1678,,,,,02-28-2021,,,,,,,,,,343440.6666666667
1780,,,,,02-28-2021,,,,,,,,,,55871.083333333336
1873,,,,,02-28-2021,,,,,,,,,,1843451.0833333333
1972,,,,,02-28-2021,,,,,,,,,,216989.33333333334
2086,,,,,02-28-2021,,,,,,,,,,41.666666666666664
2182,,,,,02-28-2021,,,,,,,,,,57676.166666666664
2248,,,,,02-28-2021,,,,,,,,,,26562.583333333332
2350,,,,,02-28-2021,,,,,,,,,,382491.9166666667
2458,,,,,02-28-2021,,,,,,,,,,56622.416666666664
2554,,,,,02-28-2021,,,,,,,,,,903218.6666666666
2662,,,,,02-28-2021,,,,,,,,,,15775.583333333334
2914,,,,,02-28-2021,,,,,,,,,,1008.5
3022,,,,,02-28-2021,,,,,,,,,,10584.75
3106,,,,,02-28-2021,,,,,,,,,,110770.08333333333
3400,,,,,02-28-2021,,,,,,,,,,20519.166666666668
3418,,,,,02-28-2021,,,,,,,,,,353944.25
3526,,,,,02-28-2021,,,,,,,,,,636988.5
3634,,,,,02-28-2021,,,,,,,,,,246920.5
3700,,,,,02-28-2021,,,,,,,,,,2273.3333333333335
3730,,,,,02-28-2021,,,,,,,,,,375933.9166666667
3826,,,,,02-28-2021,,,,,,,,,,15294.583333333334
3916,,,,,02-28-2021,,,,,,,,,,833.3333333333334
4042,,,,,02-28-2021,,,,,,,,,,50098.25
4144,,,,,02-28-2021,,,,,,,,,,40209.333333333336
4198,,,,,02-28-2021,,,,,,,,,,77535.33333333333
4300,,,,,02-28-2021,,,,,,,,,,13420.916666666666
4330,,,,,02-28-2021,,,,,,,,,,702418.5
4438,,,,,02-28-2021,,,,,,,,,,239826.08333333334
4537,,,,,02-28-2021,,,,,,,,,,23687.5
4642,,,,,02-28-2021,,,,,,,,,,28897.25
4744,,,,,02-28-2021,,,,,,,,,,271371.6666666667
4846,,,,,02-28-2021,,,,,,,,,,172364.33333333334
4876,,,,,02-28-2021,,,,,,,,,,19089.5
4990,,,,,02-28-2021,,,,,,,,,,69420.5
5104,,,,,02-28-2021,,,,,,,,,,390757.5
5212,,,,,02-28-2021,,,,,,,,,,230316.0
5326,,,,,02-28-2021,,,,,,,,,,532253.1666666666
5440,,,,,02-28-2021,,,,,,,,,,1272.0833333333333
5542,,,,,02-28-2021,,,,,,,,,,13214.333333333334
5650,,,,,02-28-2021,,,,,,,,,,2173.4166666666665
5680,,,,,02-28-2021,,,,,,,,,,25141.083333333332
5794,,,,,02-28-2021,,,,,,,,,,149132.25
5896,,,,,02-28-2021,,,,,,,,,,351643.6666666667
6010,,,,,02-28-2021,,,,,,,,,,4098.833333333333
6106,,,,,02-28-2021,,,,,,,,,,177319.25
6202,,,,,02-28-2021,,,,,,,,,,31191.25
6253,,,,,02-28-2021,,,,,,,,,,35101.833333333336
6358,,,,,02-28-2021,,,,,,,,,,50202.333333333336
6466,,,,,02-28-2021,,,,,,,,,,9666.666666666666
6502,,,,,02-28-2021,,,,,,,,,,63175.5
6610,,,,,02-28-2021,,,,,,,,,,11379.416666666666
6670,,,,,02-28-2021,,,,,,,,,,3802.0833333333335
6802,,,,,02-28-2021,,,,,,,,,,1711308.1666666667
6904,,,,,02-28-2021,,,,,,,,,,73303.66666666667
7015,,,,,02-28-2021,,,,,,,,,,336729.9166666667
7129,,,,,02-28-2021,,,,,,,,,,10068.666666666666
7222,,,,,02-28-2021,,,,,,,,,,423786.9166666667
7318,,,,,02-28-2021,,,,,,,,,,290389.4166666667
7420,,,,,02-28-2021,,,,,,,,,,258100.25
7522,,,,,02-28-2021,,,,,,,,,,6228.916666666667
7619,,,,,02-28-2021,,,,,,,,,,21528.833333333332
7714,,,,,02-28-2021,,,,,,,,,,30026.833333333332
7822,,,,,02-28-2021,,,,,,,,,,685840.0
7942,,,,,02-28-2021,,,,,,,,,,9481140.416666666
694,,,,,02-28-2019,,,,,,,,,,43580.25
754,,,,,02-28-2019,,,,,,,,,,140786.58333333334
820,,,,,02-28-2019,,,,,,,,,,1295361.75
880,,,,,02-28-2019,,,,,,,,,,713.4166666666666
934,,,,,02-28-2019,,,,,,,,,,120281.08333333333
1012,,,,,02-28-2019,,,,,,,,,,19762.833333333332
1060,,,,,02-28-2019,,,,,,,,,,14519.5
1104,,,,,02-28-2019,,,,,,,,,,149587.5
1150,,,,,02-28-2019,,,,,,,,,,12073.5
1252,,,,,02-28-2019,,,,,,,,,,24304.833333333332
1270,,,,,02-28-2019,,,,,,,,,,138596.66666666666
1321,,,,,02-28-2019,,,,,,,,,,0.0
1396,,,,,02-28-2019,,,,,,,,,,22420.583333333332
1486,,,,,02-28-2019,,,,,,,,,,6496.75
1594,,,,,02-28-2019,,,,,,,,,,997583.3333333334
1702,,,,,02-28-2019,,,,,,,,,,124272.08333333333
1804,,,,,02-28-2019,,,,,,,,,,14125.25
1897,,,,,02-28-2019,,,,,,,,,,1434967.3333333333
1996,,,,,02-28-2019,,,,,,,,,,88420.33333333333
2110,,,,,02-28-2019,,,,,,,,,,375.0
2272,,,,,02-28-2019,,,,,,,,,,14505.666666666666
2374,,,,,02-28-2019,,,,,,,,,,130037.08333333333
2482,,,,,02-28-2019,,,,,,,,,,29437.083333333332
2578,,,,,02-28-2019,,,,,,,,,,657569.25
2686,,,,,02-28-2019,,,,,,,,,,29026.25
2788,,,,,02-28-2019,,,,,,,,,,50.0
2938,,,,,02-28-2019,,,,,,,,,,1630.5833333333333
3046,,,,,02-28-2019,,,,,,,,,,12124.5
3130,,,,,02-28-2019,,,,,,,,,,67967.16666666667
3412,,,,,02-28-2019,,,,,,,,,,20098.0
3442,,,,,02-28-2019,,,,,,,,,,202975.25
3550,,,,,02-28-2019,,,,,,,,,,407849.0
3658,,,,,02-28-2019,,,,,,,,,,200812.91666666666
3754,,,,,02-28-2019,,,,,,,,,,69531.16666666667
3850,,,,,02-28-2019,,,,,,,,,,72085.0
3940,,,,,02-28-2019,,,,,,,,,,21895.166666666668
4066,,,,,02-28-2019,,,,,,,,,,26792.333333333332
4168,,,,,02-28-2019,,,,,,,,,,34506.0
4222,,,,,02-28-2019,,,,,,,,,,69822.33333333333
4354,,,,,02-28-2019,,,,,,,,,,690080.4166666666
4462,,,,,02-28-2019,,,,,,,,,,297631.0
4561,,,,,02-28-2019,,,,,,,,,,31478.25
4666,,,,,02-28-2019,,,,,,,,,,12972.083333333334
4768,,,,,02-28-2019,,,,,,,,,,219945.33333333334
4900,,,,,02-28-2019,,,,,,,,,,35128.0
5128,,,,,02-28-2019,,,,,,,,,,150850.75
5236,,,,,02-28-2019,,,,,,,,,,321697.75
5350,,,,,02-28-2019,,,,,,,,,,648596.75
5464,,,,,02-28-2019,,,,,,,,,,1569.5833333333333
5704,,,,,02-28-2019,,,,,,,,,,2145.5833333333335
5818,,,,,02-28-2019,,,,,,,,,,96900.41666666667
5920,,,,,02-28-2019,,,,,,,,,,134703.0
6034,,,,,02-28-2019,,,,,,,,,,7391.166666666667
6130,,,,,02-28-2019,,,,,,,,,,74310.66666666667
6226,,,,,02-28-2019,,,,,,,,,,18464.666666666668
